Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/h]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
7	12/9/2025 1:20:17 PM		-0.453999996185303	-22407.0951461792	1519.16296386719	16	17	34	98.3399963378906	95	-22.4342292174697	20	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	17.4836530066672
8	12/9/2025 1:20:18 PM		-0.453999996185303	-22407.0951461792	1519.16296386719	16	16	34	98.3399963378906	95	-22.4342292174697	20	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
9	12/9/2025 1:20:19 PM		-0.453999996185303	-22407.0951461792	1519.16296386719	16	16	34	98.3399963378906	95	-22.4342292174697	20	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
10	12/9/2025 1:20:20 PM		-0.449000000953674	-22175.3608703613	1519.71997070312	16	16	33	99.8300018310547	93	-22.1871558576822	19	4	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
11	12/9/2025 1:20:21 PM		-0.448000013828278	-22132.2532653809	1519.71997070312	16	16	33	99.8300018310547	93	-22.1377411857247	19	4	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
12	12/9/2025 1:20:22 PM		-0.448000013828278	-22128.3187866211	1519.71997070312	16	16	33	99.8300018310547	93	-22.1377411857247	19	4	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
13	12/9/2025 1:20:23 PM		-0.448000013828278	-22128.3187866211	1519.71997070312	16	16	33	99.8300018310547	93	-22.1377411857247	19	4	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
14	12/9/2025 1:20:24 PM		-0.435000002384186	-21461.9035720825	1519.34704589844	16	16	33	99.8300018310547	94	-21.495352126658	19	8	3	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
15	12/9/2025 1:20:25 PM		-0.43299999833107	-21375.7759094238	1519.34704589844	16	16	33	99.8300018310547	94	-21.396522782743	19	8	3	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
16	12/9/2025 1:20:26 PM		-0.435000002384186	-21490.2053833008	1519.21899414062	16	16	29	105.790000915527	76	-21.495352126658	14	8	4	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
17	12/9/2025 1:20:27 PM		-0.435000002384186	-21481.5313339233	1519.21899414062	16	16	29	105.790000915527	76	-21.495352126658	14	8	4	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
18	12/9/2025 1:20:28 PM		-0.435000002384186	-21481.5313339233	1519.21899414062	16	16	29	105.790000915527	76	-21.495352126658	14	8	4	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
19	12/9/2025 1:20:29 PM		-0.437999993562698	-21597.385597229	1519.08801269531	16	16	32	101.319999694824	91	-21.6435944661498	21	9	5	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
20	12/9/2025 1:20:30 PM		-0.435999989509583	-21503.2327651978	1519.08801269531	16	16	32	101.319999694824	91	-21.5447667986155	21	9	5	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
21	12/9/2025 1:20:31 PM		-0.43299999833107	-21347.7298736572	1519.01098632812	16	16	31	102.809997558594	93	-21.396522782743	18	10	5	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
22	12/9/2025 1:20:32 PM		-0.437000006437302	-21563.9030456543	1519.01098632812	16	16	31	102.809997558594	93	-21.5941797941923	18	10	5	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
23	12/9/2025 1:20:33 PM		-0.441000014543533	-21784.220123291	1519.01098632812	16	16	31	102.809997558594	93	-21.7918384820223	18	10	5	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
24	12/9/2025 1:20:34 PM		-0.444000005722046	-21923.2400894165	1519.07202148438	16	16	31	102.809997558594	94	-21.9400824978948	19	11	6	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
25	12/9/2025 1:20:35 PM		-0.437999993562698	-21633.8052749634	1519.07202148438	16	16	31	102.809997558594	94	-21.6435944661498	19	11	6	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
26	12/9/2025 1:20:36 PM		-0.437999993562698	-21633.8052749634	1519.07202148438	16	16	31	102.809997558594	94	-21.6435944661498	19	11	6	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
27	12/9/2025 1:20:37 PM		-0.428000003099442	-21147.1452713013	1519.08605957031	16	16	32	101.319999694824	89	-21.1494494229555	20	11	6	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
28	12/9/2025 1:20:38 PM		-0.426999986171722	-21071.0529327393	1519.08605957031	16	16	32	101.319999694824	89	-21.100034750998	20	11	6	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
29	12/9/2025 1:20:39 PM		-0.433999985456467	-21417.8398132324	1519.11499023438	16	16	31	102.809997558594	90	-21.4459374547005	22	11	6	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
30	12/9/2025 1:20:40 PM		-0.437000006437302	-21544.5465087891	1519.11499023438	16	16	31	102.809997558594	90	-21.5941797941923	22	11	6	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
31	12/9/2025 1:20:41 PM		-0.437000006437302	-21544.5465087891	1519.11499023438	16	16	31	102.809997558594	90	-21.5941797941923	22	11	6	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
32	12/9/2025 1:20:42 PM		-0.432000011205673	-21339.9827957153	1519.02905273438	16	16	32	101.319999694824	90	-21.3471081107855	19	11	7	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
33	12/9/2025 1:20:43 PM		-0.433999985456467	-21406.4964294434	1519.02905273438	16	16	32	101.319999694824	90	-21.4459374547005	19	11	7	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
34	12/9/2025 1:20:44 PM		-0.430999994277954	-21272.1336364746	1519.10095214844	16	16	32	101.319999694824	90	-21.297693438828	20	11	7	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
35	12/9/2025 1:20:45 PM		-0.435999989509583	-21499.7428894043	1519.10095214844	16	16	32	101.319999694824	90	-21.5447667986155	20	11	7	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
36	12/9/2025 1:20:46 PM		-0.435999989509583	-21499.7428894043	1519.10095214844	16	16	32	101.319999694824	90	-21.5447667986155	20	11	7	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
37	12/9/2025 1:20:47 PM		-0.435999989509583	-21518.5878753662	1518.92700195312	16	16	32	101.319999694824	93	-21.5447667986155	20	11	6	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
38	12/9/2025 1:20:48 PM		-0.439000010490417	-21676.6073226929	1518.92700195312	16	16	32	101.319999694824	93	-21.6930091381073	20	11	6	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
39	12/9/2025 1:20:49 PM		-0.439000010490417	-21676.6073226929	1518.92700195312	16	16	32	101.319999694824	93	-21.6930091381073	20	11	6	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
40	12/9/2025 1:20:50 PM		-0.449999988079071	-22226.7631530762	1518.76403808594	16	16	32	101.319999694824	90	-22.2365705296397	20	11	7	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
41	12/9/2025 1:20:51 PM		-0.45100000500679	-22234.6269607544	1518.76403808594	16	16	32	101.319999694824	90	-22.2859852015972	20	11	7	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
42	12/9/2025 1:20:52 PM		-0.448000013828278	-22099.0762710571	1518.751953125	16	16	32	101.319999694824	92	-22.1377411857247	21	12	7	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
43	12/9/2025 1:20:53 PM		-0.446000009775162	-22028.6779403687	1518.751953125	16	16	32	101.319999694824	92	-22.0389118418097	21	12	7	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
44	12/9/2025 1:20:54 PM		-0.45100000500679	-22253.0118942261	1518.751953125	16	16	32	101.319999694824	92	-22.2859852015972	21	12	7	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
45	12/9/2025 1:20:55 PM		-0.45100000500679	-22244.8064804077	1518.8330078125	16	16	32	101.319999694824	94	-22.2859852015972	21	12	7	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
46	12/9/2025 1:20:56 PM		-0.446999996900558	-22062.9072189331	1518.8330078125	16	16	32	101.319999694824	94	-22.0883265137672	21	12	7	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
47	12/9/2025 1:20:57 PM		-0.446000009775162	-22033.584022522	1518.78100585938	16	16	32	101.319999694824	92	-22.0389118418097	20	12	7	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
48	12/9/2025 1:20:58 PM		-0.444999992847443	-21981.8435668945	1518.78100585938	16	16	32	101.319999694824	92	-21.9894971698523	20	12	7	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
49	12/9/2025 1:20:59 PM		-0.446000009775162	-22033.9496612549	1518.78100585938	16	16	32	101.319999694824	92	-22.0389118418097	20	12	7	254	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7274631574446
