Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/s]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
11	10/15/2025 9:40:40 AM		3.39800000190735	63.0479545593262	1511.92602539062	21	21	40	89.4000015258789	68	227.262845635414	19	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
12	10/15/2025 9:40:50 AM		3.40799999237061	63.2318687438965	1513.99499511719	21	21	40	89.4000015258789	67	227.931654453278	22	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
13	10/15/2025 9:41:00 AM		3.40199995040894	63.1276931762695	1516.81494140625	21	21	40	89.4000015258789	69	227.53036916256	20	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
14	10/15/2025 9:41:10 AM		3.38599991798401	62.8317413330078	1512.02502441406	21	21	40	89.4000015258789	70	226.460275053978	19	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
15	10/15/2025 9:41:20 AM		3.36999988555908	62.5287666320801	1514.30395507812	21	21	40	89.4000015258789	72	225.390154123306	19	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
16	10/15/2025 9:41:30 AM		3.41899991035461	63.4480857849121	1524.39794921875	21	21	40	89.4000015258789	70	228.667357563972	19	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
17	10/15/2025 9:41:40 AM		3.38199996948242	62.7606010437012	1512.09204101562	21	21	40	89.4000015258789	63	226.192724704742	19	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
18	10/15/2025 9:41:50 AM		3.42000007629395	63.4601707458496	1511.71899414062	21	21	40	89.4000015258789	73	228.734225034714	20	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
19	10/15/2025 9:42:00 AM		3.39199995994568	62.9356689453125	1511.35595703125	21	21	39	90.8899993896484	73	226.861560344696	19	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
20	10/15/2025 9:42:10 AM		3.41300010681152	63.3376159667969	1515.83801269531	21	21	40	89.4000015258789	75	228.266072273254	20	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
21	10/15/2025 9:42:20 AM		3.40300011634827	63.1383514404297	1516.81896972656	21	21	40	89.4000015258789	74	227.597236633301	28	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
22	10/15/2025 9:42:30 AM		3.42799997329712	63.6179733276367	1521.34399414062	21	21	40	89.4000015258789	64	229.269272089005	24	24	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
23	10/15/2025 9:42:40 AM		3.40100002288818	63.1074485778809	1511.376953125	21	21	40	89.4000015258789	67	227.463474869728	20	24	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
24	10/15/2025 9:42:50 AM		3.38599991798401	62.8337173461914	1515.15905761719	21	21	40	89.4000015258789	75	226.460275053978	19	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
25	10/15/2025 9:43:00 AM		3.40100002288818	63.1108131408691	1511.49194335938	21	21	40	89.4000015258789	73	227.463474869728	19	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
26	10/15/2025 9:43:10 AM		3.38800001144409	62.870719909668	1514.84802246094	21	21	40	89.4000015258789	63	226.594036817551	28	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
27	10/15/2025 9:43:20 AM		3.36999988555908	62.5300674438477	1511.97399902344	21	21	40	89.4000015258789	66	225.390154123306	19	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
28	10/15/2025 9:43:30 AM		3.41199994087219	63.3208503723145	1518.90698242188	21	21	40	89.4000015258789	68	228.199177980423	25	24	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
29	10/15/2025 9:43:40 AM		3.40899991989136	63.2579193115234	1512.51794433594	21	21	40	89.4000015258789	65	227.998521924019	19	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
30	10/15/2025 9:43:50 AM		3.39499998092651	62.9991226196289	1513.49597167969	21	21	40	89.4000015258789	71	227.06218957901	19	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
31	10/15/2025 9:44:00 AM		NaN	NaN	∞	21	21	8	137.080001831055	60	NaN	26	17	3	95	2	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
32	10/15/2025 9:44:10 AM		NaN	NaN	∞	21	21	7	138.570007324219	60	NaN	26	4	2	254	2	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
33	10/15/2025 9:44:20 AM		NaN	NaN	∞	21	21	32	101.319999694824	0	NaN	26	2	3	254	2	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
34	10/15/2025 9:44:30 AM		3.18199992179871	59.0486183166504	1518.07702636719	21	21	36	95.3600006103516	24	212.816467881203	22	9	6	151	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
35	10/15/2025 9:44:40 AM		3.05100011825562	56.6086921691895	1490.09594726562	21	21	40	89.4000015258789	93	204.055005311966	32	18	5	51	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
