Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/h]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
14	12/9/2025 1:52:54 PM		3.25500011444092	230660.733032227	1507.58203125	17	17	40	89.4000015258789	26	230.915853381157	23	4	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
15	12/9/2025 1:52:55 PM		3.25500011444092	230660.733032227	1507.58203125	17	17	40	89.4000015258789	26	230.915853381157	23	4	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
16	12/9/2025 1:52:56 PM		3.2720000743866	231860.110473633	1500.85900878906	17	17	42	86.4199981689453	96	232.121855020523	20	8	2	237	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
17	12/9/2025 1:52:57 PM		3.26600003242493	231392.834472656	1500.85900878906	17	17	42	86.4199981689453	96	231.69621527195	20	8	2	237	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
18	12/9/2025 1:52:58 PM		3.26099991798401	231093.292236328	1498.94897460938	17	17	42	86.4199981689453	96	231.34149312973	21	12	3	175	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
19	12/9/2025 1:52:59 PM		3.23099994659424	228919.674682617	1498.94897460938	17	17	42	86.4199981689453	96	229.213240742683	21	12	3	175	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
20	12/9/2025 1:53:00 PM		3.23099994659424	228919.674682617	1498.94897460938	17	17	42	86.4199981689453	96	229.213240742683	21	12	3	175	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
21	12/9/2025 1:53:01 PM		3.25399994850159	230543.865966797	1501.46801757812	17	17	42	86.4199981689453	94	230.844908952713	28	15	3	137	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
22	12/9/2025 1:53:02 PM		3.25799989700317	230872.247314453	1501.46801757812	17	17	42	86.4199981689453	94	231.128659844398	28	15	3	137	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
23	12/9/2025 1:53:03 PM		3.27999997138977	232399.044799805	1503.19494628906	17	17	41	87.9100036621094	91	232.689383625984	28	16	3	103	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
24	12/9/2025 1:53:04 PM		3.25399994850159	230559.466552734	1504.4990234375	17	17	41	87.9100036621094	89	230.844908952713	27	17	3	88	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
25	12/9/2025 1:53:05 PM		3.24399995803833	229885.757446289	1504.4990234375	17	17	41	87.9100036621094	89	230.135491490364	27	17	3	88	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
26	12/9/2025 1:53:06 PM		3.23799991607666	229427.07824707	1505.39794921875	17	17	41	87.9100036621094	69	229.709824919701	28	18	4	76	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
27	12/9/2025 1:53:07 PM		3.25799989700317	230840.524291992	1506.07800292969	17	17	41	87.9100036621094	67	231.128659844398	26	19	4	66	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
28	12/9/2025 1:53:08 PM		3.26999998092651	231689.822387695	1506.07800292969	17	17	41	87.9100036621094	67	231.979966163635	26	19	4	66	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
29	12/9/2025 1:53:09 PM		3.28500008583069	232771.948242188	1506.48706054688	17	17	41	87.9100036621094	66	233.044105768204	26	19	4	53	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
30	12/9/2025 1:53:10 PM		3.27800011634827	232240.951538086	1507.11206054688	17	17	40	89.4000015258789	63	232.547494769096	27	20	4	45	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
31	12/9/2025 1:53:11 PM		3.28800010681152	232987.445068359	1507.11206054688	17	17	40	89.4000015258789	63	233.256912231445	27	20	4	45	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
32	12/9/2025 1:53:12 PM		3.29200005531311	233256.4453125	1507.74499511719	17	17	41	87.9100036621094	62	233.540689945221	25	20	4	39	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
33	12/9/2025 1:53:13 PM		3.27900004386902	232339.74609375	1508.35998535156	17	17	41	87.9100036621094	56	232.61843919754	26	20	5	33	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
34	12/9/2025 1:53:14 PM		3.28299999237061	232613.497924805	1508.35998535156	17	17	41	87.9100036621094	56	232.902216911316	26	20	5	33	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
35	12/9/2025 1:53:15 PM		3.24699997901917	230071.028137207	1509.01000976562	17	17	41	87.9100036621094	57	230.348297953606	27	21	5	28	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
36	12/9/2025 1:53:16 PM		3.24399995803833	229858.071899414	1509.72497558594	17	17	40	89.4000015258789	46	230.135491490364	28	21	4	24	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
