Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/s]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
1	10/15/2025 9:31:47 AM		2.64199995994568	49.0161514282227	1505.208984375	21	21	48	77.4800033569336	95	176.700536906719	38	34	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
2	10/15/2025 9:31:57 AM		2.61199998855591	48.4629020690918	1505.25	21	21	48	77.4800033569336	93	174.694097042084	40	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
3	10/15/2025 9:32:07 AM		2.64100003242493	49.0017623901367	1505.31298828125	21	21	49	75.9899978637695	96	176.633656024933	41	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
4	10/15/2025 9:32:17 AM		2.66000008583069	49.3664169311523	1505.33996582031	21	21	49	75.9899978637695	93	177.904406189919	38	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
5	10/15/2025 9:32:27 AM		2.66199994087219	49.3907241821289	1505.3759765625	21	21	49	75.9899978637695	94	178.038167953491	40	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
6	10/15/2025 9:32:37 AM		2.65599989891052	49.2861518859863	1504.98400878906	21	21	48	77.4800033569336	95	177.636869251728	38	34	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
7	10/15/2025 9:32:47 AM		2.63800001144409	48.9443397521973	1504.82800292969	21	21	48	77.4800033569336	91	176.433013379574	37	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
8	10/15/2025 9:32:57 AM		2.62700009346008	48.7453498840332	1504.97497558594	21	21	48	77.4800033569336	94	175.697310268879	39	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
9	10/15/2025 9:33:07 AM		2.63800001144409	48.9465408325195	1504.89001464844	21	21	48	77.4800033569336	95	176.433013379574	40	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
10	10/15/2025 9:33:17 AM		2.65700006484985	49.3048706054688	1505.09497070312	21	21	48	77.4800033569336	93	177.703750133514	40	34	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
11	10/15/2025 9:33:27 AM		2.66400003433228	49.4312782287598	1505.15905761719	21	21	48	77.4800033569336	93	178.171929717064	40	34	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
12	10/15/2025 9:33:37 AM		2.66499996185303	49.4462356567383	1505.00903320312	21	21	49	75.9899978637695	93	178.23881059885	38	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
13	10/15/2025 9:33:47 AM		2.64000010490417	48.9798393249512	1505.07299804688	21	21	48	77.4800033569336	93	176.566775143147	39	34	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
14	10/15/2025 9:33:57 AM		2.66700005531311	49.4862174987793	1504.96801757812	21	21	48	77.4800033569336	94	178.372572362423	37	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
15	10/15/2025 9:34:07 AM		2.66599988937378	49.4618110656738	1505.05395507812	21	21	49	75.9899978637695	94	178.305691480637	39	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
16	10/15/2025 9:34:17 AM		2.65199995040894	49.211051940918	1504.958984375	21	21	49	75.9899978637695	95	177.369345724583	40	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
17	10/15/2025 9:34:27 AM		2.65599989891052	49.2875633239746	1505.10998535156	21	21	48	77.4800033569336	94	177.636869251728	40	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
18	10/15/2025 9:34:37 AM		2.66899991035461	49.534610748291	1505.27905273438	21	21	48	77.4800033569336	91	178.506334125996	38	34	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
19	10/15/2025 9:34:47 AM		2.66899991035461	49.5252723693848	1505.29797363281	21	21	48	77.4800033569336	94	178.506334125996	41	34	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
20	10/15/2025 9:34:57 AM		2.66000008583069	49.3676910400391	1505.31896972656	21	21	48	77.4800033569336	92	177.904406189919	39	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
21	10/15/2025 9:35:07 AM		2.66499996185303	49.4424438476562	1505.28002929688	21	21	48	77.4800033569336	92	178.23881059885	40	34	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
22	10/15/2025 9:35:17 AM		2.66000008583069	49.3564949035645	1505.10705566406	21	21	49	75.9899978637695	93	177.904406189919	40	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
23	10/15/2025 9:35:27 AM		2.67000007629395	49.5416564941406	1505.08801269531	21	21	49	75.9899978637695	91	178.573215007782	40	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
24	10/15/2025 9:35:37 AM		2.66100001335144	49.3775520324707	1504.80004882812	21	21	49	75.9899978637695	93	177.971287071705	40	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
25	10/15/2025 9:35:47 AM		2.65499997138977	49.2706871032715	1504.87902832031	21	21	49	75.9899978637695	96	177.569988369942	41	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
26	10/15/2025 9:35:57 AM		2.66700005531311	49.4908638000488	1504.94494628906	21	21	49	75.9899978637695	96	178.372572362423	39	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
27	10/15/2025 9:36:07 AM		2.65499997138977	49.2659034729004	1504.88793945312	21	21	49	75.9899978637695	93	177.569988369942	39	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
28	10/15/2025 9:36:17 AM		2.66599988937378	49.4694976806641	1505.11499023438	21	21	49	75.9899978637695	93	178.305691480637	41	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
29	10/15/2025 9:36:27 AM		2.6470000743866	49.1207389831543	1505.03100585938	21	21	49	75.9899978637695	95	177.034941315651	41	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
30	10/15/2025 9:36:37 AM		2.64299988746643	49.0341377258301	1505.27001953125	21	21	48	77.4800033569336	95	176.767417788506	38	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
31	10/15/2025 9:36:47 AM		2.66899991035461	49.5322265625	1504.9990234375	21	21	49	75.9899978637695	93	178.506334125996	40	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
32	10/15/2025 9:36:57 AM		2.65799999237061	49.3176536560059	1505.10998535156	21	21	49	75.9899978637695	94	177.770631015301	41	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
33	10/15/2025 9:37:07 AM		2.63700008392334	48.9407768249512	1505.24096679688	21	21	49	75.9899978637695	93	176.366132497787	39	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
34	10/15/2025 9:37:17 AM		2.66599988937378	49.4610633850098	1505.16101074219	21	21	48	77.4800033569336	95	178.305691480637	38	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
35	10/15/2025 9:37:27 AM		NaN	NaN	∞	21	21	9	135.589996337891	92	NaN	41	25	1	129	2	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
36	10/15/2025 9:37:37 AM		NaN	NaN	∞	21	21	7	138.570007324219	92	NaN	41	7	2	254	2	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
37	10/15/2025 9:37:47 AM		NaN	NaN	∞	21	21	9	135.589996337891	92	NaN	41	2	2	254	2	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
38	10/15/2025 9:37:57 AM		NaN	NaN	∞	21	21	7	138.570007324219	92	NaN	41	0	2	254	2	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
39	10/15/2025 9:38:07 AM		NaN	NaN	∞	21	21	7	138.570007324219	92	NaN	41	-1	1	254	2	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
40	10/15/2025 9:38:17 AM		2.72900009155273	50.6363716125488	1509.70495605469	21	21	37	93.870002746582	13	182.519213855267	28	10	6	146	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
41	10/15/2025 9:38:27 AM		3.17700004577637	58.958610534668	1515.875	21	21	40	89.4000015258789	88	212.482063472271	24	19	5	44	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
42	10/15/2025 9:38:37 AM		3.41599988937378	63.3781318664551	1519.65600585938	21	21	40	89.4000015258789	72	228.466701507568	23	22	4	14	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
