Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/s]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
23	10/15/2025 9:48:40 AM		3.07399988174438	57.0322227478027	1478.65600585938	21	21	40	89.4000015258789	95	205.593279004097	30	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
24	10/15/2025 9:48:50 AM		3.07699990272522	57.1013336181641	1478.57897949219	21	21	40	89.4000015258789	95	205.793921649456	29	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
25	10/15/2025 9:49:00 AM		3.06200003623962	56.81982421875	1478.4990234375	21	21	40	89.4000015258789	95	204.790708422661	30	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
26	10/15/2025 9:49:10 AM		3.08400011062622	57.2185974121094	1478.38403320312	21	21	40	89.4000015258789	93	206.26208782196	29	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
27	10/15/2025 9:49:20 AM		3.07699990272522	57.1006355285645	1478.24194335938	21	21	40	89.4000015258789	95	205.793921649456	29	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
28	10/15/2025 9:49:30 AM		3.07500004768372	57.0565719604492	1478.36901855469	21	21	40	89.4000015258789	91	205.660159885883	28	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
29	10/15/2025 9:49:40 AM		3.07500004768372	57.0542907714844	1478.39794921875	21	21	40	89.4000015258789	94	205.660159885883	29	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
30	10/15/2025 9:49:50 AM		3.07399988174438	57.0474624633789	1478.38598632812	21	21	40	89.4000015258789	94	205.593279004097	30	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
31	10/15/2025 9:50:00 AM		3.08899998664856	57.3275489807129	1478.05798339844	21	21	40	89.4000015258789	94	206.596505641937	29	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
32	10/15/2025 9:50:10 AM		3.07399988174438	57.0447425842285	1478.11804199219	21	21	40	89.4000015258789	94	205.593279004097	29	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
33	10/15/2025 9:50:20 AM		3.06599998474121	56.8979072570801	1478.5009765625	21	21	40	89.4000015258789	94	205.058231949806	30	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
34	10/15/2025 9:50:30 AM		3.07100009918213	56.9783401489258	1478.44702148438	20	21	40	89.4000015258789	92	205.392636358738	29	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5420004688837
35	10/15/2025 9:50:40 AM		3.07399988174438	57.0428619384766	1478.18505859375	21	21	40	89.4000015258789	95	205.593279004097	31	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
36	10/15/2025 9:50:50 AM		3.0550000667572	56.6796875	1478.23498535156	21	21	40	89.4000015258789	94	204.322528839111	31	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
37	10/15/2025 9:51:00 AM		3.07500004768372	57.0535888671875	1478.22998046875	21	21	40	89.4000015258789	94	205.660159885883	29	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
38	10/15/2025 9:51:10 AM		3.06900000572205	56.953556060791	1478.13598632812	20	21	40	89.4000015258789	87	205.258874595165	31	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5420004688837
39	10/15/2025 9:51:20 AM		3.06800007820129	56.9331474304199	1477.97705078125	20	21	40	89.4000015258789	94	205.191993713379	29	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5420004688837
40	10/15/2025 9:51:30 AM		3.08299994468689	57.2165794372559	1478.30297851562	20	21	40	89.4000015258789	93	206.195206940174	30	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5420004688837
41	10/15/2025 9:51:40 AM		3.0699999332428	56.9749755859375	1478.32495117188	20	21	40	89.4000015258789	94	205.325755476952	30	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5420004688837
42	10/15/2025 9:51:50 AM		NaN	NaN	∞	20	21	9	135.589996337891	92	NaN	29	17	3	102	2	0	0	0	0	0	0	0	0	0	0	0	0	23.5420004688837
43	10/15/2025 9:52:00 AM		NaN	NaN	∞	20	21	6	140.059997558594	92	NaN	29	5	2	254	2	0	0	0	0	0	0	0	0	0	0	0	0	23.5420004688837
44	10/15/2025 9:52:10 AM		NaN	NaN	∞	20	21	7	138.570007324219	92	NaN	29	0	1	254	2	0	0	0	0	0	0	0	0	0	0	0	0	23.5420004688837
45	10/15/2025 9:52:20 AM		NaN	NaN	∞	20	21	8	137.080001831055	92	NaN	29	0	1	254	2	0	0	0	0	0	0	0	0	0	0	0	0	23.5420004688837
46	10/15/2025 9:52:30 AM		NaN	NaN	∞	20	21	7	138.570007324219	92	NaN	29	-1	3	254	2	0	0	0	0	0	0	0	0	0	0	0	0	23.5420004688837
47	10/15/2025 9:52:40 AM		NaN	NaN	∞	20	21	7	138.570007324219	92	NaN	29	-1	2	254	2	0	0	0	0	0	0	0	0	0	0	0	0	23.5420004688837
48	10/15/2025 9:52:50 AM		NaN	NaN	∞	20	21	7	138.570007324219	92	NaN	29	-1	2	254	2	0	0	0	0	0	0	0	0	0	0	0	0	23.5420004688837
49	10/15/2025 9:53:00 AM		NaN	NaN	∞	20	21	7	138.570007324219	92	NaN	29	-1	3	254	2	0	0	0	0	0	0	0	0	0	0	0	0	23.5420004688837
50	10/15/2025 9:53:10 AM		NaN	NaN	∞	20	21	7	138.570007324219	92	NaN	29	-1	2	254	2	0	0	0	0	0	0	0	0	0	0	0	0	23.5420004688837
51	10/15/2025 9:53:20 AM		NaN	NaN	∞	20	21	7	138.570007324219	92	NaN	29	-1	2	254	2	0	0	0	0	0	0	0	0	0	0	0	0	23.5420004688837
52	10/15/2025 9:53:30 AM		NaN	NaN	∞	20	21	7	138.570007324219	92	NaN	29	-1	2	254	2	0	0	0	0	0	0	0	0	0	0	0	0	23.5420004688837
