Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/h]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
13	12/2/2025 10:37:13 AM		1.0460000038147	55784.3204498291	1513.89501953125	17	17	54	68.5400009155273	89	55.8338452130556	41	2	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
14	12/2/2025 10:37:14 AM		1.03600001335144	55229.6997070312	1511.14501953125	17	17	54	68.5400009155273	88	55.3000587970018	47	10	1	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
15	12/2/2025 10:37:15 AM		NaN	NaN	1511.14501953125	17	17	54	68.5400009155273	88	NaN	47	10	1	254	3	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
16	12/2/2025 10:37:16 AM		0.954999983310699	50899.0573883057	1511.14501953125	17	17	54	68.5400009155273	88	50.9764082729816	47	10	1	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
17	12/2/2025 10:37:17 AM		0.907999992370605	48386.8824005127	1508.43298339844	17	17	58	62.5800018310547	100	48.4676208347082	50	17	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
18	12/2/2025 10:37:18 AM		0.908999979496002	48444.6327209473	1508.43298339844	17	17	58	62.5800018310547	100	48.5210001468658	50	17	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
19	12/2/2025 10:37:19 AM		NaN	NaN	1505.11999511719	17	17	34	98.3399963378906	90	NaN	25	17	3	254	3	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
20	12/2/2025 10:37:20 AM		NaN	NaN	1505.11999511719	17	17	34	98.3399963378906	90	NaN	25	17	3	254	3	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
21	12/2/2025 10:37:21 AM		0.880999982357025	46985.1745605469	1507.40405273438	17	17	32	101.319999694824	80	47.0264028757811	27	18	3	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
22	12/2/2025 10:37:22 AM		0.919000029563904	48994.2546844482	1510.06103515625	17	17	41	87.9100036621094	99	49.0547832101583	41	19	3	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
23	12/2/2025 10:37:23 AM		0.949999988079071	50638.5234832764	1510.06103515625	17	17	41	87.9100036621094	99	50.7095150649548	41	19	3	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
24	12/2/2025 10:37:24 AM		0.962000012397766	51264.9089813232	1511.81604003906	17	17	41	87.9100036621094	98	51.3500567525625	37	20	3	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
25	12/2/2025 10:37:25 AM		0.939000010490417	50046.5492248535	1511.81604003906	17	17	41	87.9100036621094	98	50.1223526895046	37	20	3	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
26	12/2/2025 10:37:26 AM		0.912999987602234	48651.371383667	1513.21704101562	17	17	40	89.4000015258789	98	48.7345140427351	39	21	4	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
27	12/2/2025 10:37:27 AM		0.91100001335144	48573.6946105957	1514.36401367188	17	17	43	84.9300003051758	98	48.6277554184198	43	22	3	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
28	12/2/2025 10:37:28 AM		0.967999994754791	51595.7588195801	1513.873046875	17	17	45	81.9499969482422	100	51.6703259199858	42	24	4	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
29	12/2/2025 10:37:29 AM		0.958999991416931	51133.9038848877	1513.873046875	17	17	45	81.9499969482422	100	51.1899188160896	42	24	4	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
30	12/2/2025 10:37:30 AM		0.938000023365021	50010.428237915	1513.23706054688	17	17	58	62.5800018310547	99	50.068973377347	50	27	3	226	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
31	12/2/2025 10:37:31 AM		0.839999973773956	44804.7660827637	1512.63696289062	17	17	60	59.5999984741211	99	44.8378879576921	49	29	3	184	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
32	12/2/2025 10:37:32 AM		0.834999978542328	44511.8156433105	1512.07202148438	17	17	60	59.5999984741211	100	44.5709947496653	50	31	3	193	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
33	12/2/2025 10:37:33 AM		0.922999978065491	49218.6710357666	1511.53796386719	17	17	60	59.5999984741211	100	49.2682971060276	49	33	3	161	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
34	12/2/2025 10:37:34 AM		0.927999973297119	49481.7970275879	1511.03002929688	17	17	61	58.1100006103516	99	49.5351903140545	47	35	3	131	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
35	12/2/2025 10:37:35 AM		0.879999995231628	46921.6117858887	1510.60400390625	17	17	62	56.6199989318848	100	46.9730235636234	48	37	3	178	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
36	12/2/2025 10:37:36 AM		0.88400000333786	47154.1202545166	1510.16003417969	17	17	61	58.1100006103516	98	47.1865374594927	49	39	3	93	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
37	12/2/2025 10:37:37 AM		0.887000024318695	47285.6918334961	1510.21496582031	17	17	62	56.6199989318848	100	47.3466720432043	49	41	3	106	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
38	12/2/2025 10:37:38 AM		0.892000019550323	47570.2171325684	1510.23706054688	17	17	62	56.6199989318848	99	47.6135652512312	49	42	3	84	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
39	12/2/2025 10:37:39 AM		0.890999972820282	47493.9994812012	1510.22998046875	17	17	46	80.4599990844727	98	47.5601859390736	46	42	3	77	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
40	12/2/2025 10:37:40 AM		0.890999972820282	47528.7952423096	1507.68896484375	17	17	56	65.5599975585938	99	47.5601859390736	50	42	3	79	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
41	12/2/2025 10:37:41 AM		NaN	NaN	1505.30004882812	17	17	56	65.5599975585938	97	NaN	44	43	3	159	3	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
42	12/2/2025 10:37:42 AM		0.926999986171722	49442.3938751221	1503.08801269531	17	17	64	53.6399993896484	100	49.4818110018969	47	44	3	90	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
43	12/2/2025 10:37:43 AM		0.935999989509583	49918.3662414551	1500.71594238281	17	17	68	47.6800003051758	100	49.9622147530317	50	45	3	54	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
44	12/2/2025 10:37:44 AM		0.924000024795532	49254.434967041	1498.17395019531	17	17	66	50.6599998474121	100	49.3216764181852	37	45	4	47	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
45	12/2/2025 10:37:45 AM		0.898000001907349	47849.7264862061	1497.67895507812	17	17	68	47.6800003051758	101	47.9338344186544	50	46	4	49	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
46	12/2/2025 10:37:46 AM		0.888999998569489	47380.8883666992	1497.19604492188	17	17	69	46.189998626709	99	47.4534306675196	50	47	3	54	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
47	12/2/2025 10:37:47 AM		0.901000022888184	48021.4462280273	1496.76501464844	17	17	68	47.6800003051758	98	48.0939723551273	40	47	3	31	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
48	12/2/2025 10:37:48 AM		0.924000024795532	49287.6171112061	1496.76501464844	17	17	68	47.6800003051758	98	49.3216764181852	40	47	3	31	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
49	12/2/2025 10:37:49 AM		0.925999999046326	49347.681427002	1496.40502929688	17	17	60	59.5999984741211	98	49.4284316897392	48	48	3	44	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
50	12/2/2025 10:37:50 AM		0.917999982833862	48934.7190856934	1496.05505371094	17	17	58	62.5800018310547	98	49.0014038980007	46	48	3	44	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
