Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/s]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
1	10/15/2025 10:05:54 AM		1.50199997425079	43.3340492248535	1457.65698242188	21	21	70	44.7000007629395	100	156.22822791338	50	50	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
2	10/15/2025 10:06:04 AM		1.42700004577637	41.1853561401367	1458.00805664062	21	21	68	47.6800003051758	99	148.427224159241	50	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
3	10/15/2025 10:06:14 AM		1.41700005531311	40.8865013122559	1457.97094726562	21	21	70	44.7000007629395	97	147.387090325356	50	53	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
4	10/15/2025 10:06:24 AM		1.42999994754791	41.274845123291	1457.94604492188	21	21	68	47.6800003051758	97	148.739258944988	50	53	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
5	10/15/2025 10:06:34 AM		1.46700000762939	42.3263206481934	1458.06396484375	21	21	70	44.7000007629395	100	152.587759494781	50	53	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
6	10/15/2025 10:06:44 AM		1.43900001049042	41.5326118469238	1458.15002441406	21	21	70	44.7000007629395	98	149.675390124321	49	53	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
7	10/15/2025 10:06:54 AM		1.41999995708466	40.9862442016602	1458.09594726562	21	21	69	46.189998626709	94	147.699125111103	49	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
8	10/15/2025 10:07:04 AM		1.4650000333786	42.285228729248	1458.16296386719	21	21	69	46.189998626709	100	152.379740774632	49	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
9	10/15/2025 10:07:14 AM		1.5	43.2936592102051	1458.22802734375	21	21	69	46.189998626709	99	156.02020919323	49	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
10	10/15/2025 10:07:24 AM		1.46099996566772	42.1683883666992	1458.31005859375	21	21	69	46.189998626709	99	151.963676512241	48	53	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
11	10/15/2025 10:07:34 AM		1.45899999141693	42.0895729064941	1458.2900390625	21	21	69	46.189998626709	100	151.755657792091	49	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
12	10/15/2025 10:07:44 AM		1.48399996757507	42.8277168273926	1458.2080078125	21	21	70	44.7000007629395	98	154.355992376804	46	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
13	10/15/2025 10:07:54 AM		1.44799995422363	41.7780456542969	1458.10400390625	21	22	69	46.189998626709	98	150.611507892609	50	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
14	10/15/2025 10:08:04 AM		1.41400003433228	40.8105049133301	1458.18994140625	21	22	69	46.189998626709	101	147.075042128563	50	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
15	10/15/2025 10:08:14 AM		1.4210000038147	41.0093574523926	1458.23205566406	21	22	70	44.7000007629395	99	147.803141176701	50	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
16	10/15/2025 10:08:24 AM		1.40299999713898	40.501537322998	1458.33898925781	21	22	69	46.189998626709	99	145.930905640125	48	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
17	10/15/2025 10:08:34 AM		1.34599995613098	38.8425025939941	1458.35998535156	21	22	70	44.7000007629395	98	140.002137422562	50	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
18	10/15/2025 10:08:44 AM		1.36699998378754	39.4402008056641	1458.28198242188	21	22	68	47.6800003051758	94	142.186407744884	49	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
19	10/15/2025 10:08:54 AM		1.35000002384186	38.953540802002	1458.18798828125	21	22	70	44.7000007629395	94	140.418188273907	47	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
20	10/15/2025 10:09:04 AM		1.28299999237061	37.028263092041	1458.13403320312	21	22	70	44.7000007629395	99	133.449286222458	48	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
21	10/15/2025 10:09:14 AM		1.28100001811981	36.9531517028809	1458.29296875	21	22	70	44.7000007629395	94	133.241254091263	49	54	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
22	10/15/2025 10:09:24 AM		1.32700002193451	38.2820587158203	1458.39404296875	21	22	70	44.7000007629395	100	138.025872409344	49	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
23	10/15/2025 10:09:34 AM		1.30999994277954	37.7940330505371	1458.19104003906	21	22	68	47.6800003051758	100	136.257652938366	50	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
24	10/15/2025 10:09:44 AM		1.29200005531311	37.2819023132324	1457.92004394531	21	22	69	46.189998626709	99	134.385403990746	50	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
25	10/15/2025 10:09:54 AM		1.32599997520447	38.279125213623	1457.86096191406	21	22	70	44.7000007629395	99	137.921856343746	50	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
