Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/s]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
27	10/13/2025 9:04:20 AM		3.24000000953674	60.0983772277832	1485.55004882812	21	21	50	74.5	88	216.639232635498	28	39	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
28	10/13/2025 9:04:30 AM		3.23200011253357	59.960765838623	1485.63305664062	21	21	50	74.5	90	216.104319691658	28	39	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
29	10/13/2025 9:04:40 AM		3.24200010299683	60.1366271972656	1485.5439453125	21	21	50	74.5	88	216.772954165936	29	39	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
30	10/13/2025 9:04:50 AM		3.23900008201599	60.0814781188965	1485.55395507812	21	21	50	74.5	91	216.572365164757	29	39	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
31	10/13/2025 9:05:00 AM		NaN	NaN	∞	21	21	9	135.589996337891	82	NaN	26	15	2	242	2	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
32	10/13/2025 9:05:10 AM		2.93400001525879	54.4299697875977	1491.26599121094	21	21	52	71.5199966430664	94	196.178859472275	39	20	2	197	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
33	10/13/2025 9:05:20 AM		2.67899990081787	49.6892356872559	1493.66796875	21	21	52	71.5199966430664	96	179.12855297327	45	32	2	76	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
34	10/13/2025 9:05:30 AM		2.64800000190735	49.1312103271484	1489.15502929688	21	21	53	70.0299987792969	98	177.055768668652	39	39	2	25	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
35	10/13/2025 9:05:40 AM		2.66100001335144	49.3590850830078	1488.30004882812	21	21	53	70.0299987792969	96	177.924992144108	41	41	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
36	10/13/2025 9:05:50 AM		2.66100001335144	49.3723564147949	1488.43701171875	21	21	52	71.5199966430664	96	177.924992144108	41	41	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
37	10/13/2025 9:06:00 AM		2.64599990844727	49.0935173034668	1488.873046875	21	21	52	71.5199966430664	96	176.922033727169	41	41	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
38	10/13/2025 9:06:10 AM		2.65199995040894	49.1924018859863	1488.89904785156	21	21	53	70.0299987792969	95	177.323225140572	41	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
39	10/13/2025 9:06:20 AM		2.65599989891052	49.2802848815918	1488.60498046875	21	21	52	71.5199966430664	95	177.590681612492	42	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
40	10/13/2025 9:06:30 AM		2.65300011634827	49.2179145812988	1488.5810546875	21	21	52	71.5199966430664	95	177.390092611313	39	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
41	10/13/2025 9:06:40 AM		2.66199994087219	49.3865242004395	1488.53894042969	21	21	52	71.5199966430664	96	177.991859614849	41	40	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
42	10/13/2025 9:06:50 AM		2.65599989891052	49.2757034301758	1488.65405273438	21	21	53	70.0299987792969	96	177.590681612492	42	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
43	10/13/2025 9:07:00 AM		2.65300011634827	49.2194671630859	1488.541015625	21	21	53	70.0299987792969	96	177.390092611313	41	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
44	10/13/2025 9:07:10 AM		2.66499996185303	49.4399223327637	1488.61499023438	21	21	53	70.0299987792969	97	178.192448616028	42	42	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
45	10/13/2025 9:07:20 AM		2.64800000190735	49.1273880004883	1488.72204589844	21	21	53	70.0299987792969	96	177.055768668652	41	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
46	10/13/2025 9:07:30 AM		2.64599990844727	49.0923919677734	1488.69995117188	21	21	52	71.5199966430664	97	176.922033727169	41	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
47	10/13/2025 9:07:40 AM		2.65799999237061	49.3112487792969	1488.70202636719	21	21	53	70.0299987792969	94	177.724403142929	40	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
48	10/13/2025 9:07:50 AM		2.65300011634827	49.2124443054199	1488.77905273438	21	21	53	70.0299987792969	96	177.390092611313	42	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
49	10/13/2025 9:08:00 AM		2.65599989891052	49.2730712890625	1488.77502441406	21	21	53	70.0299987792969	97	177.590681612492	41	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
50	10/13/2025 9:08:10 AM		2.64800000190735	49.1324348449707	1488.76293945312	21	21	53	70.0299987792969	96	177.055768668652	44	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
51	10/13/2025 9:08:20 AM		2.65400004386902	49.2368392944336	1488.90405273438	21	21	53	70.0299987792969	97	177.456946671009	43	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
52	10/13/2025 9:08:30 AM		2.64800000190735	49.1266174316406	1488.67395019531	21	21	53	70.0299987792969	96	177.055768668652	41	42	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
53	10/13/2025 9:08:40 AM		2.65199995040894	49.199405670166	1488.57604980469	21	21	52	71.5199966430664	95	177.323225140572	40	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
54	10/13/2025 9:08:50 AM		2.6489999294281	49.1457328796387	1488.5810546875	21	21	53	70.0299987792969	96	177.122636139393	39	41	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
55	10/13/2025 9:09:00 AM		2.65599989891052	49.2674674987793	1488.72802734375	21	21	53	70.0299987792969	97	177.590681612492	43	42	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
56	10/13/2025 9:09:10 AM		2.66300010681152	49.3953399658203	1488.66003417969	21	21	54	68.5400009155273	96	178.05872708559	44	42	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
57	10/13/2025 9:09:20 AM		2.6489999294281	49.1349105834961	1488.51599121094	21	21	53	70.0299987792969	95	177.122636139393	42	42	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
58	10/13/2025 9:09:30 AM		2.65400004386902	49.2432899475098	1488.48095703125	21	21	53	70.0299987792969	96	177.456946671009	43	42	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
59	10/13/2025 9:09:40 AM		2.65899991989136	49.3360023498535	1488.59997558594	21	21	53	70.0299987792969	96	177.79127061367	41	42	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
60	10/13/2025 9:09:50 AM		NaN	NaN	∞	21	21	9	135.589996337891	96	NaN	41	12	2	254	2	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
61	10/13/2025 9:10:00 AM		NaN	NaN	1485.62902832031	21	21	38	92.379997253418	23	NaN	16	17	5	134	3	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
62	10/13/2025 9:10:10 AM		2.87299990653992	53.2913360595703	1473.39794921875	21	21	41	87.9100036621094	75	192.100158333778	23	22	5	40	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
63	10/13/2025 9:10:20 AM		3.10800004005432	57.6553840637207	1474.63000488281	21	21	42	86.4199981689453	82	207.813182473183	25	25	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
64	10/13/2025 9:10:30 AM		3.12599992752075	57.9988975524902	1475.26403808594	21	21	42	86.4199981689453	74	209.016743302345	24	25	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
65	10/13/2025 9:10:40 AM		3.12700009346008	58.0024070739746	1475.43395996094	21	21	41	87.9100036621094	81	209.083597362041	26	26	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
66	10/13/2025 9:10:50 AM		3.12599992752075	57.9995498657227	1475.52697753906	21	21	42	86.4199981689453	83	209.016743302345	25	26	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
67	10/13/2025 9:11:00 AM		3.12800002098083	58.0269584655762	1475.65405273438	21	21	42	86.4199981689453	73	209.150464832783	24	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
68	10/13/2025 9:11:10 AM		3.12700009346008	58.0080757141113	1475.65600585938	21	21	42	86.4199981689453	76	209.083597362041	26	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
69	10/13/2025 9:11:20 AM		3.11899995803833	57.8562850952148	1475.02294921875	21	21	42	86.4199981689453	83	208.548697829247	26	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
70	10/13/2025 9:11:30 AM		3.12599992752075	57.9886436462402	1472.32104492188	21	21	42	86.4199981689453	81	209.016743302345	27	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
71	10/13/2025 9:11:40 AM		3.12899994850159	58.0457305908203	1473.34399414062	21	21	42	86.4199981689453	81	209.217332303524	27	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
72	10/13/2025 9:11:50 AM		3.13199996948242	58.0949211120605	1474.74194335938	21	21	42	86.4199981689453	82	209.417921304703	25	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
73	10/13/2025 9:12:00 AM		3.13100004196167	58.0865783691406	1475.00598144531	21	21	42	86.4199981689453	78	209.351053833961	26	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
74	10/13/2025 9:12:10 AM		3.13000011444092	58.0590515136719	1475.36596679688	21	21	42	86.4199981689453	73	209.284199774265	26	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
75	10/13/2025 9:12:20 AM		3.12800002098083	58.0207481384277	1475.67504882812	21	21	42	86.4199981689453	78	209.150464832783	26	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
76	10/13/2025 9:12:30 AM		3.13199996948242	58.1053314208984	1473.95202636719	21	21	42	86.4199981689453	80	209.417921304703	25	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
77	10/13/2025 9:12:40 AM		3.12700009346008	58.0086441040039	1474.20495605469	21	21	42	86.4199981689453	77	209.083597362041	27	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
78	10/13/2025 9:12:50 AM		3.11700010299683	57.823600769043	1475.48803710938	21	21	42	86.4199981689453	84	208.414962887764	26	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
79	10/13/2025 9:13:00 AM		3.12599992752075	57.9996299743652	1475.50500488281	21	21	41	87.9100036621094	83	209.016743302345	26	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
80	10/13/2025 9:13:10 AM		3.11500000953674	57.7920112609863	1473.05200195312	21	21	42	86.4199981689453	80	208.281241357327	26	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
81	10/13/2025 9:13:20 AM		3.12400007247925	57.9477081298828	1472.11499023438	21	21	41	87.9100036621094	79	208.883008360863	26	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
82	10/13/2025 9:13:30 AM		3.13100004196167	58.0747337341309	1475.59204101562	21	21	42	86.4199981689453	78	209.351053833961	25	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
83	10/13/2025 9:13:40 AM		3.12800002098083	58.0186996459961	1475.72399902344	21	21	42	86.4199981689453	64	209.150464832783	26	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
84	10/13/2025 9:13:50 AM		3.12899994850159	58.0389709472656	1475.62902832031	21	21	42	86.4199981689453	78	209.217332303524	26	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
85	10/13/2025 9:14:00 AM		3.12299990653992	57.935001373291	1475.32397460938	21	21	42	86.4199981689453	86	208.816154301167	26	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
86	10/13/2025 9:14:10 AM		3.11100006103516	57.7153472900391	1475.28405761719	21	21	42	86.4199981689453	81	208.013784885406	26	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
87	10/13/2025 9:14:20 AM		3.12100005149841	57.8897666931152	1475.56994628906	21	21	42	86.4199981689453	82	208.682419359684	26	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
88	10/13/2025 9:14:30 AM		3.12299990653992	57.9267730712891	1475.18994140625	21	21	42	86.4199981689453	80	208.816154301167	27	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
89	10/13/2025 9:14:40 AM		3.11400008201599	57.7628593444824	1475.1669921875	21	21	42	86.4199981689453	83	208.214373886585	26	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
90	10/13/2025 9:14:50 AM		3.11500000953674	57.7846450805664	1473.85900878906	21	21	42	86.4199981689453	75	208.281241357327	26	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
91	10/13/2025 9:15:00 AM		3.09299993515015	57.378288269043	1481.35302734375	21	21	44	83.4400024414062	7	206.810224056244	19	13	3	221	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
92	10/13/2025 9:15:10 AM		3.04200005531311	56.4392738342285	1522.33801269531	21	21	44	83.4400024414062	53	203.40017080307	17	26	4	49	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
93	10/13/2025 9:15:20 AM		3.11400008201599	57.7611274719238	1487.92297363281	21	21	44	83.4400024414062	88	208.214373886585	17	29	4	17	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
94	10/13/2025 9:15:30 AM		3.09800004959106	57.470874786377	1484.96301269531	21	21	44	83.4400024414062	85	207.144547998905	17	30	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
95	10/13/2025 9:15:40 AM		3.07200002670288	56.9837837219238	1486.69604492188	21	21	44	83.4400024414062	85	205.406087636948	16	29	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
96	10/13/2025 9:15:50 AM		3.04299998283386	56.4509201049805	1484.00402832031	21	21	44	83.4400024414062	86	203.467024862766	16	30	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
97	10/13/2025 9:16:00 AM		3.05599999427795	56.6993598937988	1482.88195800781	21	21	44	83.4400024414062	81	204.336261749268	16	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
98	10/13/2025 9:16:10 AM		3.05299997329712	56.6423416137695	1482.79504394531	21	21	44	83.4400024414062	83	204.135672748089	16	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
99	10/13/2025 9:16:20 AM		3.06500005722046	56.8644676208496	1483.10705566406	21	21	44	83.4400024414062	75	204.938042163849	16	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
100	10/13/2025 9:16:30 AM		3.06399989128113	56.8403511047363	1483.22705078125	21	21	44	83.4400024414062	87	204.871174693108	16	29	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
101	10/13/2025 9:16:40 AM		3.04900002479553	56.562557220459	1483.27099609375	21	21	44	83.4400024414062	86	203.868216276169	16	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
102	10/13/2025 9:16:50 AM		3.05100011825562	56.5943298339844	1483.55297851562	21	21	44	83.4400024414062	77	204.001937806606	17	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
103	10/13/2025 9:17:00 AM		3.04699993133545	56.5239868164062	1483.5419921875	21	21	44	83.4400024414062	83	203.734481334686	17	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
104	10/13/2025 9:17:10 AM		3.04800009727478	56.5503311157227	1483.34204101562	21	21	44	83.4400024414062	80	203.801348805428	17	29	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
105	10/13/2025 9:17:20 AM		3.02300000190735	56.0884132385254	1483.34594726562	21	21	44	83.4400024414062	81	202.129755914211	17	29	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
106	10/13/2025 9:17:30 AM		3.03399991989136	56.2834243774414	1483.35400390625	21	21	44	83.4400024414062	86	202.86525785923	16	29	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
107	10/13/2025 9:17:40 AM		3.06599998474121	56.8724937438965	1485.30102539062	21	21	44	83.4400024414062	81	205.004896223545	17	29	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
108	10/13/2025 9:17:50 AM		3.0550000667572	56.6679153442383	1484.541015625	21	21	44	83.4400024414062	84	204.269394278526	15	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
109	10/13/2025 9:18:00 AM		3.05699992179871	56.7077331542969	1483.36401367188	21	21	44	83.4400024414062	83	204.403129220009	16	30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
110	10/13/2025 9:18:10 AM		3.05200004577637	56.6267967224121	1483.16394042969	21	21	44	83.4400024414062	76	204.068805277348	16	30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
111	10/13/2025 9:18:20 AM		3.04999995231628	56.5745964050293	1483.00500488281	21	21	44	83.4400024414062	83	203.93508374691	16	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
112	10/13/2025 9:18:30 AM		3.05299997329712	56.6378593444824	1483.126953125	21	21	44	83.4400024414062	85	204.135672748089	16	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
113	10/13/2025 9:18:40 AM		3.04399991035461	56.4613418579102	1483.69702148438	21	21	44	83.4400024414062	74	203.533892333508	18	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
114	10/13/2025 9:18:50 AM		3.03900003433228	56.3716583251953	1485.21704101562	21	21	44	83.4400024414062	86	203.199568390846	16	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
115	10/13/2025 9:19:00 AM		3.01999998092651	56.0186004638672	1483.69702148438	21	21	44	83.4400024414062	87	201.929153501987	16	29	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
116	10/13/2025 9:19:10 AM		3.04699993133545	56.5277557373047	1483.59594726562	21	21	44	83.4400024414062	82	203.734481334686	16	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
117	10/13/2025 9:19:20 AM		3.05100011825562	56.6007804870605	1483.3349609375	21	21	44	83.4400024414062	87	204.001937806606	17	29	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
118	10/13/2025 9:19:30 AM		3.02300000190735	56.0721435546875	1483.32702636719	21	21	44	83.4400024414062	87	202.129755914211	16	29	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
119	10/13/2025 9:19:40 AM		3.02999997138977	56.2031059265137	1484.98901367188	21	21	44	83.4400024414062	79	202.59780138731	16	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
120	10/13/2025 9:19:50 AM		3.05999994277954	56.7659645080566	1483.62902832031	21	21	44	83.4400024414062	84	204.603718221188	16	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
121	10/13/2025 9:20:00 AM		NaN	NaN	∞	21	21	9	135.589996337891	84	NaN	16	10	1	254	2	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
122	10/13/2025 9:20:10 AM		2.84500002861023	52.7795715332031	1497.73095703125	21	21	50	74.5	97	190.227963030338	38	25	2	116	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
123	10/13/2025 9:20:20 AM		2.62599992752075	48.723690032959	1495.93005371094	21	21	51	73.0100021362305	98	175.584764778614	37	34	2	38	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
124	10/13/2025 9:20:30 AM		2.63899993896484	48.9513778686523	1496.38098144531	21	21	51	73.0100021362305	99	176.45398825407	37	37	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
125	10/13/2025 9:20:40 AM		2.63800001144409	48.932933807373	1496.30700683594	21	21	51	73.0100021362305	99	176.387120783329	37	38	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
126	10/13/2025 9:20:50 AM		2.64400005340576	49.0574951171875	1495.94201660156	21	21	52	71.5199966430664	99	176.788312196732	38	39	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
