Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/s]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
1	10/13/2025 10:20:30 AM		2.68899989128113	49.8867454528809	1501.10205078125	22	22	50	74.5	97	179.797187447548	40	35	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
2	10/13/2025 10:20:40 AM		2.69899988174438	50.0607719421387	1501.42700195312	21	22	50	74.5	97	180.465821921825	37	36	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
3	10/13/2025 10:20:50 AM		2.69199991226196	49.9415855407715	1501.541015625	21	22	50	74.5	94	179.997776448727	38	36	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
4	10/13/2025 10:21:00 AM		2.70000004768372	50.091121673584	1501.56005859375	21	22	50	74.5	97	180.532689392567	39	37	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
5	10/13/2025 10:21:10 AM		2.7039999961853	50.1600952148438	1501.416015625	21	22	50	74.5	97	180.800145864487	38	37	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
6	10/13/2025 10:21:20 AM		2.70300006866455	50.1391639709473	1502.02502441406	21	22	50	74.5	94	180.733278393745	39	37	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
7	10/13/2025 10:21:30 AM		2.71000003814697	50.2793617248535	1501.75903320312	21	22	50	74.5	95	181.201337277889	39	37	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
8	10/13/2025 10:21:40 AM		2.70000004768372	50.0927925109863	1501.94299316406	21	22	50	74.5	97	180.532689392567	40	37	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
9	10/13/2025 10:21:50 AM		2.69000005722046	49.910099029541	1501.50402832031	21	22	50	74.5	96	179.864054918289	39	37	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
10	10/13/2025 10:22:00 AM		2.69300007820129	49.9594917297363	1501.89196777344	21	22	50	74.5	97	180.064643919468	38	37	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
11	10/13/2025 10:22:10 AM		2.69700002670288	50.0374526977539	1501.48498535156	21	22	50	74.5	98	180.332100391388	39	37	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
12	10/13/2025 10:22:20 AM		2.69300007820129	49.9584617614746	1502.07897949219	21	22	50	74.5	97	180.064643919468	40	37	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
13	10/13/2025 10:22:30 AM		2.69099998474121	49.9237594604492	1501.86303710938	21	22	50	74.5	96	179.93092238903	39	37	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
14	10/13/2025 10:22:40 AM		2.68700003623962	49.8438568115234	1502.11401367188	21	22	50	74.5	95	179.66346591711	39	37	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
15	10/13/2025 10:22:50 AM		2.69300007820129	49.9548301696777	1501.52697753906	21	22	49	75.9899978637695	96	180.064643919468	37	36	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
16	10/13/2025 10:23:00 AM		2.70000004768372	50.0814323425293	1501.45104980469	21	22	50	74.5	96	180.532689392567	39	36	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
17	10/13/2025 10:23:10 AM		2.70300006866455	50.1368980407715	1502.05102539062	21	22	50	74.5	95	180.733278393745	39	37	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
18	10/13/2025 10:23:20 AM		2.69899988174438	50.0713043212891	1501.85803222656	21	22	50	74.5	96	180.465821921825	38	37	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
