Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/h]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
46	12/9/2025 1:35:46 PM		3.02800011634827	147664.599609375	1253.06396484375	17	17	48	77.4800033569336	96	147.821970283985	33	2	1	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
47	12/9/2025 1:35:47 PM		3.04699993133545	148576.821899414	1249.26000976562	17	17	48	77.4800033569336	85	148.74951839447	22	9	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
48	12/9/2025 1:35:48 PM		3.03500008583069	147970.00579834	1249.26000976562	17	17	48	77.4800033569336	85	148.163697123528	22	9	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
49	12/9/2025 1:35:49 PM		3.03500008583069	147970.00579834	1249.26000976562	17	17	48	77.4800033569336	85	148.163697123528	22	9	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
50	12/9/2025 1:35:50 PM		3.02999997138977	147733.483886719	1251.9169921875	17	17	46	80.4599990844727	92	147.919602692127	30	15	3	231	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
51	12/9/2025 1:35:51 PM		3.02699995040894	147604.229736328	1251.9169921875	17	17	46	80.4599990844727	92	147.773154079914	30	15	3	231	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
52	12/9/2025 1:35:52 PM		3.03500008583069	147986.334228516	1253.21301269531	17	17	45	81.9499969482422	97	148.163697123528	33	18	3	176	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
53	12/9/2025 1:35:53 PM		3.03399991989136	147932.26776123	1254.27099609375	17	17	46	80.4599990844727	98	148.114880919456	35	20	4	147	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
54	12/9/2025 1:35:54 PM		2.99399995803833	145996.998596191	1253.69702148438	17	17	48	77.4800033569336	93	146.162138879299	26	21	4	128	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
55	12/9/2025 1:35:55 PM		2.98300004005432	145431.298828125	1253.69702148438	17	17	48	77.4800033569336	93	145.625147223473	26	21	4	128	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
56	12/9/2025 1:35:56 PM		3.02099990844727	147309.494018555	1255.95495605469	17	17	48	77.4800033569336	96	147.480243444443	34	23	4	111	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
57	12/9/2025 1:35:57 PM		3.05200004577637	148811.270141602	1259.16198730469	17	17	47	78.9700012207031	88	148.993612825871	31	24	4	95	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
58	12/9/2025 1:35:58 PM		3.03299999237061	147892.291259766	1262.24194335938	17	17	46	80.4599990844727	93	148.066064715385	32	25	4	84	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
