Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/s]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
1	10/15/2025 10:19:53 AM		2.82500004768372	52.3976745605469	1498.19799804688	21	21	40	89.4000015258789	33	188.890694081783	15	22	6	20	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
2	10/15/2025 10:20:03 AM		2.8840000629425	53.4924812316895	1498.48498535156	21	21	40	89.4000015258789	40	192.835660278797	14	23	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
3	10/15/2025 10:20:13 AM		2.90300011634827	53.8541145324707	1506.02600097656	21	21	41	87.9100036621094	27	194.106075167656	14	23	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
4	10/15/2025 10:20:23 AM		2.89199995994568	53.6414413452148	1498.38500976562	21	21	40	89.4000015258789	22	193.370573222637	15	23	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
5	10/15/2025 10:20:33 AM		2.89800000190735	53.769588470459	1498.416015625	21	22	40	89.4000015258789	42	193.771751224995	15	23	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
6	10/15/2025 10:20:43 AM		2.8989999294281	53.7765846252441	1506.93603515625	21	22	40	89.4000015258789	32	193.838618695736	23	23	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
7	10/15/2025 10:20:53 AM		2.8989999294281	53.7703056335449	1501.28100585938	21	21	40	89.4000015258789	13	193.838618695736	14	22	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
8	10/15/2025 10:21:03 AM		2.88000011444092	53.4237899780273	1498.54504394531	21	22	41	87.9100036621094	42	192.568203806877	15	23	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
9	10/15/2025 10:21:13 AM		2.89000010490417	53.6188201904297	1498.79602050781	21	22	40	89.4000015258789	15	193.236838281155	14	23	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
10	10/15/2025 10:21:23 AM		2.88899993896484	53.597583770752	1498.7080078125	21	22	40	89.4000015258789	34	193.169984221458	15	23	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
11	10/15/2025 10:21:33 AM		2.89499998092651	53.7115783691406	1498.7060546875	21	22	40	89.4000015258789	47	193.571162223816	14	23	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
12	10/15/2025 10:21:43 AM		2.89499998092651	53.7007102966309	1498.79895019531	21	22	40	89.4000015258789	33	193.571162223816	15	23	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
13	10/15/2025 10:21:53 AM		2.90400004386902	53.8726119995117	1498.72595214844	21	22	40	89.4000015258789	38	194.172942638397	15	23	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
14	10/15/2025 10:22:03 AM		2.90000009536743	53.801155090332	1498.26501464844	21	22	40	89.4000015258789	37	193.905486166477	15	23	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
