Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/s]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
1	10/15/2025 10:12:16 AM		2.7720000743866	51.4267883300781	1519.48706054688	21	22	41	87.9100036621094	61	185.346892476082	18	24	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
2	10/15/2025 10:12:26 AM		3.01500010490417	55.938793182373	1531.98095703125	21	21	42	86.4199981689453	73	201.594842970371	17	24	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
3	10/15/2025 10:12:36 AM		2.95000004768372	54.7340927124023	1527.18005371094	21	21	41	87.9100036621094	57	197.248685359955	17	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
4	10/15/2025 10:12:46 AM		2.94600009918213	54.642204284668	1527.85998535156	21	21	40	89.4000015258789	74	196.981228888035	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
5	10/15/2025 10:12:56 AM		2.97399997711182	55.1746101379395	1541.0439453125	21	21	40	89.4000015258789	58	198.853424191475	18	24	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
6	10/15/2025 10:13:06 AM		2.96600008010864	55.0307655334473	1534.80895996094	21	21	42	86.4199981689453	67	198.318511247635	17	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
7	10/15/2025 10:13:16 AM		2.95700001716614	54.8603630065918	1529.56604003906	21	21	42	86.4199981689453	69	197.716730833054	16	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
8	10/15/2025 10:13:26 AM		2.93499994277954	54.4457817077637	1520.5439453125	21	21	41	87.9100036621094	80	196.245726943016	17	26	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
9	10/15/2025 10:13:36 AM		2.95300006866455	54.7896423339844	1545.27197265625	21	21	40	89.4000015258789	67	197.449274361134	20	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
10	10/15/2025 10:13:46 AM		2.98600006103516	55.3931312561035	1565.82604980469	21	21	41	87.9100036621094	77	199.65578019619	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
11	10/15/2025 10:13:56 AM		2.9539999961853	54.7976493835449	1542.15295410156	21	21	42	86.4199981689453	48	197.516141831875	17	26	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
12	10/15/2025 10:14:06 AM		2.9909999370575	55.4769630432129	1555.79895019531	21	21	42	86.4199981689453	65	199.990104138851	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
13	10/15/2025 10:14:16 AM		2.99600005149841	55.5774574279785	1560.09997558594	21	21	42	86.4199981689453	59	200.324428081512	16	26	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
14	10/15/2025 10:14:26 AM		2.98399996757507	55.3471031188965	1554.19201660156	21	21	42	86.4199981689453	51	199.522058665752	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
15	10/15/2025 10:14:36 AM		2.97300004959106	55.1441383361816	1564.02795410156	21	21	41	87.9100036621094	70	198.786556720734	21	26	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
16	10/15/2025 10:14:46 AM		2.96300005912781	54.9661407470703	1558.66394042969	21	21	40	89.4000015258789	52	198.117908835411	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
17	10/15/2025 10:14:56 AM		2.9760000705719	55.2058334350586	1565.70495605469	21	21	39	90.8899993896484	57	198.987145721912	18	24	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
18	10/15/2025 10:15:06 AM		2.98200011253357	55.3271942138672	1574.96105957031	21	21	42	86.4199981689453	80	199.38832372427	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
19	10/15/2025 10:15:16 AM		2.98399996757507	55.3517189025879	1574.30102539062	21	21	40	89.4000015258789	58	199.522058665752	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
20	10/15/2025 10:15:26 AM		2.97900009155273	55.2692184448242	1568.70202636719	21	21	41	87.9100036621094	72	199.187734723091	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
21	10/15/2025 10:15:36 AM		2.97499990463257	55.1812629699707	1578.51403808594	21	21	41	87.9100036621094	43	198.920278251171	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
22	10/15/2025 10:15:46 AM		2.98600006103516	55.3960494995117	1568.39904785156	21	21	40	89.4000015258789	55	199.65578019619	16	25	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
23	10/15/2025 10:15:56 AM		2.94000005722046	54.5383071899414	1560.74096679688	21	21	40	89.4000015258789	76	196.580037474632	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
24	10/15/2025 10:16:06 AM		2.9449999332428	54.6388778686523	1563.67895507812	21	21	41	87.9100036621094	58	196.914361417294	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
25	10/15/2025 10:16:16 AM		2.91199994087219	54.0153846740723	1553.64904785156	21	21	42	86.4199981689453	21	194.707855582237	19	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
26	10/15/2025 10:16:26 AM		2.92199993133545	54.2082862854004	1548.36596679688	21	22	41	87.9100036621094	47	195.376490056515	17	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0592942374961
