Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/h]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
11	12/4/2025 1:21:34 PM		0.730000019073486	47236.0919952393	1464.83703613281	17	18	54	68.5400009155273	93	47.3115283995867	43	9	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
12	12/4/2025 1:21:35 PM		0.725000023841858	46940.4773712158	1464.83703613281	17	18	54	68.5400009155273	93	46.9874773174524	43	9	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
13	12/4/2025 1:21:36 PM		0.725000023841858	46940.4773712158	1464.83703613281	17	18	54	68.5400009155273	93	46.9874773174524	43	9	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
14	12/4/2025 1:21:37 PM		0.727999985218048	47157.4264526367	1462.99694824219	17	18	56	65.5599975585938	91	47.181910648942	44	15	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
15	12/4/2025 1:21:38 PM		0.727999985218048	47100.2906799316	1462.99694824219	17	18	56	65.5599975585938	91	47.181910648942	44	15	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
16	12/4/2025 1:21:39 PM		0.718999981880188	46562.2695922852	1462.09704589844	17	18	56	65.5599975585938	93	46.5986173599958	43	20	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
17	12/4/2025 1:21:40 PM		0.707000017166138	45760.0032806396	1461.49096679688	17	18	60	59.5999984741211	91	45.8208940923214	46	23	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
18	12/4/2025 1:21:41 PM		0.703000009059906	45501.4675140381	1461.49096679688	17	18	60	59.5999984741211	91	45.5616518855095	46	23	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
19	12/4/2025 1:21:42 PM		0.707000017166138	45767.8310394287	1460.83898925781	17	18	60	59.5999984741211	90	45.8208940923214	47	27	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
20	12/4/2025 1:21:43 PM		0.716000020503998	46378.8150787354	1460.33605957031	17	18	60	59.5999984741211	92	46.4041840285063	46	29	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
21	12/4/2025 1:21:44 PM		0.712999999523163	46160.372543335	1459.94995117188	17	18	60	59.5999984741211	93	46.209754049778	47	30	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
22	12/4/2025 1:21:45 PM		0.702000021934509	45456.1729431152	1458.33605957031	17	18	60	59.5999984741211	89	45.4968396574259	46	32	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
23	12/4/2025 1:21:46 PM		0.700999975204468	45397.5849151611	1458.4150390625	17	18	60	59.5999984741211	93	45.4320307821035	47	34	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
24	12/4/2025 1:21:47 PM		0.703000009059906	45537.3035430908	1458.89501953125	17	18	59	61.0900001525879	89	45.5616518855095	35	36	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
25	12/4/2025 1:21:48 PM		0.703000009059906	45537.3035430908	1458.89501953125	17	18	59	61.0900001525879	89	45.5616518855095	35	36	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
26	12/4/2025 1:21:49 PM		NaN	NaN	∞	17	18	16	125.160003662109	89	NaN	35	29	0	254	2	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
27	12/4/2025 1:21:50 PM		NaN	NaN	∞	17	18	15	126.650001525879	89	NaN	35	25	0	254	2	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
28	12/4/2025 1:21:51 PM		NaN	NaN	1459.77905273438	17	18	46	80.4599990844727	78	NaN	37	26	0	254	3	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
29	12/4/2025 1:21:52 PM		0.681999981403351	44151.8383026123	1461.11096191406	17	18	57	64.0699996948242	92	44.2006353288889	46	28	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
30	12/4/2025 1:21:53 PM		0.683000028133392	44209.1594696045	1462.83605957031	17	18	58	62.5800018310547	92	44.2654442042112	46	30	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
31	12/4/2025 1:21:54 PM		0.688000023365021	44547.1126556396	1464.53002929688	17	18	59	61.0900001525879	92	44.5894952863455	44	32	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
32	12/4/2025 1:21:55 PM		0.694000005722046	44924.3213653564	1466.2080078125	17	18	59	61.0900001525879	91	44.9783585965633	47	33	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
33	12/4/2025 1:21:56 PM		0.691999971866608	44820.4490661621	1467.88403320312	17	18	59	61.0900001525879	90	44.8487374931574	45	35	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
34	12/4/2025 1:21:57 PM		0.694000005722046	44903.6979675293	1468.38500976562	17	18	59	61.0900001525879	92	44.9783585965633	47	37	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9967267828195
