Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/s]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
1	10/15/2025 9:22:52 AM		3.08500003814697	57.2441177368164	1513.748046875	21	21	40	89.4000015258789	23	206.328968703747	23	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
2	10/15/2025 9:23:02 AM		3.07699990272522	57.0909843444824	1513.73706054688	21	21	40	89.4000015258789	28	205.793921649456	21	23	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
3	10/15/2025 9:23:12 AM		3.14299988746643	58.3123474121094	1514.49401855469	21	21	40	89.4000015258789	24	210.20810008049	24	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
4	10/15/2025 9:23:22 AM		3.13599991798401	58.191822052002	1505.9169921875	21	21	40	89.4000015258789	34	209.739920496941	25	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
5	10/15/2025 9:23:32 AM		3.09200000762939	57.3752899169922	1512.07604980469	21	21	40	89.4000015258789	39	206.797148287296	23	23	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
6	10/15/2025 9:23:42 AM		3.19000005722046	59.1966552734375	1510.43603515625	21	21	40	89.4000015258789	31	213.351514935493	17	23	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
7	10/15/2025 9:23:52 AM		3.10599994659424	57.6410331726074	1513.91296386719	21	21	40	89.4000015258789	34	207.733480632305	24	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
8	10/15/2025 9:24:02 AM		3.20099997520447	59.3889045715332	1506.0009765625	21	21	40	89.4000015258789	24	214.087218046188	17	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
9	10/15/2025 9:24:12 AM		3.33599996566772	61.896167755127	1508.501953125	21	21	40	89.4000015258789	27	223.116190731525	23	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
10	10/15/2025 9:24:22 AM		3.28399991989136	60.941764831543	1506.61999511719	21	21	40	89.4000015258789	3	219.638358056545	17	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
11	10/15/2025 9:24:32 AM		3.28200006484985	60.8984718322754	1502.66296386719	21	21	40	89.4000015258789	37	219.504596292973	24	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
12	10/15/2025 9:24:42 AM		3.11500000953674	57.8107604980469	1505.96496582031	21	21	40	89.4000015258789	5	208.335421979427	17	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
13	10/15/2025 9:24:52 AM		3.08699989318848	57.2893829345703	1505.57495117188	21	21	40	89.4000015258789	5	206.462743878365	17	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
14	10/15/2025 9:25:02 AM		3.10599994659424	57.6272048950195	1504.75695800781	21	21	40	89.4000015258789	24	207.733480632305	24	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
15	10/15/2025 9:25:12 AM		3.01900005340576	56.0134773254395	1503.01000976562	21	21	40	89.4000015258789	29	201.914803683758	17	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
16	10/15/2025 9:25:22 AM		2.99300003051758	55.5348968505859	1498.02502441406	21	21	40	89.4000015258789	14	200.175887346268	17	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
17	10/15/2025 9:25:32 AM		2.9909999370575	55.5013313293457	1496.15905761719	21	21	40	89.4000015258789	20	200.042125582695	18	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
18	10/15/2025 9:25:42 AM		2.99499988555908	55.5714492797852	1496.27795410156	21	21	40	89.4000015258789	2	200.30964910984	17	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
19	10/15/2025 9:25:52 AM		3.0550000667572	56.6951522827148	1498.09399414062	21	21	40	89.4000015258789	13	204.322528839111	17	23	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
20	10/15/2025 9:26:02 AM		3.00600004196167	55.7751846313477	1502.54504394531	21	21	40	89.4000015258789	6	201.045352220535	17	23	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3005015968714
