Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/h]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
28	12/2/2025 10:39:19 AM		1.94200003147125	148193.522644043	1477.11901855469	17	17	29	105.790000915527	38	148.403875529766	28	0	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
29	12/2/2025 10:39:20 AM		1.94200003147125	148193.522644043	1477.11901855469	17	17	29	105.790000915527	38	148.403875529766	28	0	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
30	12/2/2025 10:39:21 AM		1.94200003147125	148193.522644043	1477.11901855469	17	17	29	105.790000915527	38	148.403875529766	28	0	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
31	12/2/2025 10:39:22 AM		1.94099998474121	148182.467651367	1477.31005859375	17	17	45	81.9499969482422	97	148.327459394932	50	7	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
32	12/2/2025 10:39:23 AM		1.94900000095367	148748.400878906	1477.31005859375	17	17	45	81.9499969482422	97	148.938801884651	50	7	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
33	12/2/2025 10:39:24 AM		1.95099997520447	148928.837585449	1477.31005859375	17	17	45	81.9499969482422	97	149.09163415432	50	7	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
34	12/2/2025 10:39:25 AM		1.95099997520447	148928.837585449	1477.31005859375	17	17	45	81.9499969482422	97	149.09163415432	50	7	2	254	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
35	12/2/2025 10:39:26 AM		1.92799997329712	147130.307006836	1477.3740234375	17	17	50	74.5	98	147.334022819996	50	23	2	238	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
36	12/2/2025 10:39:27 AM		1.94500005245209	148449.394226074	1477.48095703125	17	17	50	74.5	98	148.633123934269	45	25	2	196	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
37	12/2/2025 10:39:28 AM		1.92799997329712	147167.344665527	1477.53100585938	17	17	49	75.9899978637695	98	147.334022819996	48	27	2	168	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2400719015331
