Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/h]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
5	12/9/2025 12:53:52 PM		3.23600006103516	27142.6179885864	1927.7099609375	14	15	45	81.9499969482422	25	27.1765239536762	18	9	1	254	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4601984758665
6	12/9/2025 12:53:53 PM		3.24600005149841	27228.783416748	1927.7099609375	14	15	45	81.9499969482422	25	27.2605055943131	18	9	1	254	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4601984758665
7	12/9/2025 12:53:54 PM		2.88700008392334	24220.1499938965	1775.44702148438	14	15	46	80.4599990844727	87	24.2455568164587	15	12	1	254	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4601984758665
8	12/9/2025 12:53:55 PM		2.6340000629425	22094.690322876	1697.97497558594	14	15	46	80.4599990844727	87	22.1208164468408	16	14	1	254	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4601984758665
9	12/9/2025 12:53:56 PM		2.5699999332428	21560.4801177979	1651.40100097656	14	15	46	80.4599990844727	95	21.5833336114883	16	17	1	254	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4601984758665
10	12/9/2025 12:53:57 PM		2.51500010490417	21096.5721130371	1562.58801269531	14	15	45	81.9499969482422	93	21.1214320734143	16	18	1	254	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4601984758665
11	12/9/2025 12:53:58 PM		2.54200005531311	21318.9765930176	1562.58801269531	14	15	45	81.9499969482422	93	21.3481843471527	16	18	1	254	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4601984758665
12	12/9/2025 12:53:59 PM		3.29699993133545	27658.1703186035	1671.85498046875	14	15	44	83.4400024414062	17	27.6888124644756	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4601984758665
13	12/9/2025 12:54:00 PM		3.17700004577637	26651.1960983276	1757.60400390625	14	15	43	84.9300003051758	8	26.6810311004519	20	21	1	254	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4601984758665
14	12/9/2025 12:54:01 PM		3.51699995994568	29501.9302368164	1855.89697265625	14	15	42	86.4199981689453	39	29.5364119112492	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4601984758665
