Index	Date	Trigger	A Flow velocity [m/s]	A Volumetric flow rate [m³/h]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
10	11/27/2025 12:44:43 PM		2.37643837928772	776.741981506348	1486.17895507812	15	15	34	98.3399963378906	83	16	4	4	107	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
11	11/27/2025 12:44:44 PM		2.40473985671997	785.992330312729	1486.17895507812	15	15	34	98.3399963378906	83	16	4	4	107	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
12	11/27/2025 12:44:45 PM		2.41138982772827	788.165885210037	1486.17895507812	15	15	34	98.3399963378906	83	16	4	4	107	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
13	11/27/2025 12:44:46 PM		2.40987634658813	787.67117857933	1486.17895507812	15	15	34	98.3399963378906	83	16	4	4	107	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
14	11/27/2025 12:44:47 PM		2.40987634658813	787.67117857933	1486.17895507812	15	15	34	98.3399963378906	83	16	4	4	107	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
15	11/27/2025 12:44:48 PM		2.40478658676147	786.007565259933	1488.92102050781	15	15	34	98.3399963378906	81	22	12	7	35	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
16	11/27/2025 12:44:49 PM		2.40309286117554	785.45406460762	1488.92102050781	15	15	34	98.3399963378906	81	22	12	7	35	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
17	11/27/2025 12:44:50 PM		2.39299583435059	782.153820991516	1488.92102050781	15	15	34	98.3399963378906	81	22	12	7	35	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
18	11/27/2025 12:44:51 PM		2.39299583435059	782.153820991516	1488.92102050781	15	15	34	98.3399963378906	81	22	12	7	35	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
19	11/27/2025 12:44:52 PM		2.38843941688538	780.664497613907	1490.55700683594	15	15	35	96.8499984741211	82	21	13	8	21	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
20	11/27/2025 12:44:53 PM		2.37246918678284	775.444650650024	1490.55700683594	15	15	35	96.8499984741211	82	21	13	8	21	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
21	11/27/2025 12:44:54 PM		2.34247708320618	765.641659498215	1490.55700683594	15	15	35	96.8499984741211	82	21	13	8	21	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
22	11/27/2025 12:44:55 PM		2.34247708320618	765.641659498215	1490.55700683594	15	15	35	96.8499984741211	82	21	13	8	21	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
23	11/27/2025 12:44:56 PM		2.34629583358765	766.889852285385	1491.06298828125	15	15	35	96.8499984741211	73	22	13	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
24	11/27/2025 12:44:57 PM		2.35549569129944	769.896823167801	1491.06298828125	15	15	35	96.8499984741211	73	22	13	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
25	11/27/2025 12:44:58 PM		2.36829090118408	774.078977108002	1491.06298828125	15	15	35	96.8499984741211	73	22	13	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
26	11/27/2025 12:44:59 PM		2.36829090118408	774.078977108002	1491.06298828125	15	15	35	96.8499984741211	73	22	13	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
27	11/27/2025 12:45:00 PM		2.3726646900177	775.508594512939	1491.79602050781	15	15	35	96.8499984741211	74	21	14	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
28	11/27/2025 12:45:01 PM		2.37238836288452	775.418257713318	1491.79602050781	15	15	35	96.8499984741211	74	21	14	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
29	11/27/2025 12:45:02 PM		2.3766553401947	776.812899112701	1491.79602050781	15	15	35	96.8499984741211	74	21	14	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
30	11/27/2025 12:45:03 PM		2.3766553401947	776.812899112701	1491.79602050781	15	15	35	96.8499984741211	74	21	14	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
31	11/27/2025 12:45:04 PM		2.37417840957642	776.003301143646	1492.59301757812	15	15	34	98.3399963378906	28	18	15	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
32	11/27/2025 12:45:05 PM		2.3805947303772	778.100520372391	1492.59301757812	15	15	34	98.3399963378906	28	18	15	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
33	11/27/2025 12:45:06 PM		2.39118099212646	781.560623645782	1492.59301757812	15	15	34	98.3399963378906	28	18	15	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
34	11/27/2025 12:45:07 PM		2.39813470840454	783.833473920822	1493.80798339844	15	15	34	98.3399963378906	36	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
35	11/27/2025 12:45:08 PM		2.40365529060364	785.637849569321	1493.80798339844	15	15	34	98.3399963378906	36	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
36	11/27/2025 12:45:09 PM		2.40917301177979	787.441313266754	1493.80798339844	15	15	34	98.3399963378906	36	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
37	11/27/2025 12:45:10 PM		2.40917301177979	787.441313266754	1493.80798339844	15	15	34	98.3399963378906	36	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
38	11/27/2025 12:45:11 PM		2.41335129737854	788.806986808777	1495.80102539062	15	15	36	95.3600006103516	40	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
39	11/27/2025 12:45:12 PM		2.42070913314819	791.21190905571	1495.80102539062	15	15	36	95.3600006103516	40	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
40	11/27/2025 12:45:13 PM		2.42927074432373	794.010311365128	1495.80102539062	15	15	36	95.3600006103516	40	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
41	11/27/2025 12:45:14 PM		2.42927074432373	794.010311365128	1495.80102539062	15	15	36	95.3600006103516	40	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
42	11/27/2025 12:45:15 PM		2.42318272590637	792.020434141159	1496.42700195312	15	15	34	98.3399963378906	24	20	15	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
43	11/27/2025 12:45:16 PM		2.41958165168762	790.843373537064	1496.42700195312	15	15	34	98.3399963378906	24	20	15	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
44	11/27/2025 12:45:17 PM		2.41613984107971	789.718401432037	1496.42700195312	15	15	34	98.3399963378906	24	20	15	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
45	11/27/2025 12:45:18 PM		2.41613984107971	789.718401432037	1496.42700195312	15	15	34	98.3399963378906	24	20	15	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
