Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/s]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
1	10/14/2025 12:15:16 PM		2.88700008392334	53.5592422485352	1560.59594726562	27	27	42	86.4199981689453	55	193.036249279976	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	33.4272381806547
2	10/14/2025 12:15:26 PM		3.2260000705719	59.844310760498	1554.60205078125	27	27	42	86.4199981689453	65	215.703141689301	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	33.4272381806547
3	10/14/2025 12:15:36 PM		3.18300008773804	59.0440254211426	1551.52795410156	27	27	42	86.4199981689453	65	212.827987968922	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	33.4272381806547
4	10/14/2025 12:15:46 PM		3.16000008583069	58.6139144897461	1552.60705566406	27	27	42	86.4199981689453	71	211.290116608143	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	33.4272381806547
5	10/14/2025 12:15:56 PM		3.1470000743866	58.3885650634766	1545.05603027344	27	27	42	86.4199981689453	61	210.420879721642	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	33.4272381806547
6	10/14/2025 12:16:06 PM		3.16199994087219	58.6660499572754	1556.23205566406	27	27	42	86.4199981689453	56	211.42383813858	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	33.4272381806547
7	10/14/2025 12:16:16 PM		3.14800000190735	58.3906745910645	1546.78002929688	27	27	42	86.4199981689453	68	210.487747192383	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	33.4272381806547
8	10/14/2025 12:16:26 PM		3.13700008392334	58.1976318359375	1547.3349609375	27	27	42	86.4199981689453	72	209.752245247364	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	33.4272381806547
9	10/14/2025 12:16:36 PM		3.12599992752075	57.9848976135254	1545.84497070312	27	27	42	86.4199981689453	75	209.016743302345	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	33.4272381806547
10	10/14/2025 12:16:46 PM		3.1470000743866	58.3790435791016	1551.67700195312	27	27	41	87.9100036621094	51	210.420879721642	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	33.4272381806547
