Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/s]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
1	10/15/2025 9:10:34 AM		1.27900004386902	36.9031295776367	1462.10595703125	22	22	68	47.6800003051758	96	133.033235371113	47	53	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
2	10/15/2025 9:10:44 AM		1.26900005340576	36.6219520568848	1462.4189453125	22	22	68	47.6800003051758	99	131.993088126183	49	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
3	10/15/2025 9:10:54 AM		1.27499997615814	36.784309387207	1462.72998046875	22	22	68	47.6800003051758	100	132.617171108723	49	53	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
4	10/15/2025 9:11:04 AM		1.27799999713898	36.8741912841797	1462.63098144531	22	22	68	47.6800003051758	99	132.929219305515	50	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
5	10/15/2025 9:11:14 AM		1.26499998569489	36.4980583190918	1462.52001953125	22	22	68	47.6800003051758	98	131.577037274837	50	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
6	10/15/2025 9:11:24 AM		1.28600001335144	37.1229934692383	1462.2509765625	22	22	68	47.6800003051758	98	133.761321008205	50	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
7	10/15/2025 9:11:34 AM		1.30099999904633	37.5324211120605	1462.40502929688	22	22	68	47.6800003051758	99	135.321521759033	48	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
8	10/15/2025 9:11:44 AM		1.29900002479553	37.5000228881836	1462.56799316406	22	22	68	47.6800003051758	99	135.113503038883	50	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
9	10/15/2025 9:11:54 AM		1.28299999237061	37.0106010437012	1462.64196777344	22	22	68	47.6800003051758	96	133.449286222458	50	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
10	10/15/2025 9:12:04 AM		1.29499995708466	37.3620262145996	1462.5	22	22	68	47.6800003051758	99	134.697438776493	48	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
11	10/15/2025 9:12:14 AM		1.28100001811981	36.9609794616699	1462.45300292969	22	22	68	47.6800003051758	98	133.241254091263	49	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
12	10/15/2025 9:12:24 AM		1.27199995517731	36.7105445861816	1462.85998535156	22	22	68	47.6800003051758	98	132.305136322975	50	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
13	10/15/2025 9:12:34 AM		1.27900004386902	36.9103622436523	1462.916015625	22	22	68	47.6800003051758	99	133.033235371113	49	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
14	10/15/2025 9:12:44 AM		1.2940000295639	37.3487815856934	1462.76599121094	22	22	68	47.6800003051758	99	134.593436121941	48	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
15	10/15/2025 9:12:54 AM		1.29200005531311	37.2714195251465	1462.57299804688	22	22	68	47.6800003051758	100	134.385403990746	49	53	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
16	10/15/2025 9:13:04 AM		1.30299997329712	37.5918502807617	1462.60095214844	22	22	68	47.6800003051758	99	135.529553890228	50	53	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
17	10/15/2025 9:13:14 AM		1.32700002193451	38.2992858886719	1462.65405273438	22	22	68	47.6800003051758	98	138.025872409344	49	53	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
18	10/15/2025 9:13:24 AM		1.32099997997284	38.1162033081055	1462.88195800781	22	22	68	47.6800003051758	100	137.401789426804	50	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
