Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/s]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
15	10/15/2025 9:04:41 AM		1.25300002098083	40.6577301025391	1529.77001953125	22	22	66	50.6599998474121	97	146.570089459419	49	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
16	10/15/2025 9:04:51 AM		1.26499998569489	41.0546035766602	1530.06298828125	22	22	66	50.6599998474121	99	147.973796725273	49	51	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
17	10/15/2025 9:05:01 AM		1.26699995994568	41.1097755432129	1530.47497558594	22	22	67	49.1699981689453	99	148.207738995552	49	51	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
18	10/15/2025 9:05:11 AM		1.26199996471405	40.968204498291	1530.06604003906	22	22	67	49.1699981689453	99	147.62286990881	49	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
19	10/15/2025 9:05:21 AM		1.27699995040894	41.433536529541	1530.03894042969	22	22	67	49.1699981689453	100	149.377490580082	49	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
20	10/15/2025 9:05:31 AM		1.27499997615814	41.3660049438477	1529.65002441406	22	22	67	49.1699981689453	96	149.143548309803	49	51	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
21	10/15/2025 9:05:41 AM		1.25600004196167	40.7595977783203	1529.65502929688	22	22	67	49.1699981689453	96	146.921016275883	50	51	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
22	10/15/2025 9:05:51 AM		1.28100001811981	41.5870552062988	1530.09301757812	22	22	67	49.1699981689453	99	149.84540194273	50	51	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
23	10/15/2025 9:06:01 AM		1.25100004673004	40.5985832214355	1530.01403808594	22	22	68	47.6800003051758	97	146.336133778095	50	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
24	10/15/2025 9:06:11 AM		1.25100004673004	40.5997657775879	1530.05200195312	22	22	68	47.6800003051758	98	146.336133778095	49	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
25	10/15/2025 9:06:21 AM		1.26600003242493	41.0840759277344	1530.17395019531	22	22	68	47.6800003051758	99	148.090767860413	50	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
26	10/15/2025 9:06:31 AM		1.26900005340576	41.1732978820801	1529.7080078125	22	22	67	49.1699981689453	98	148.441694676876	50	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
27	10/15/2025 9:06:41 AM		1.24899995326996	40.541576385498	1529.78503417969	22	22	68	47.6800003051758	97	146.102191507816	50	52	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
28	10/15/2025 9:06:51 AM		1.29100000858307	41.8995056152344	1529.88598632812	22	22	67	49.1699981689453	99	151.01515352726	48	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
29	10/15/2025 9:07:01 AM		1.28799998760223	41.7919883728027	1529.94897460938	22	22	68	47.6800003051758	99	150.664226710796	49	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
30	10/15/2025 9:07:11 AM		1.2940000295639	42.0110855102539	1530.07800292969	22	22	67	49.1699981689453	99	151.366080343723	49	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
31	10/15/2025 9:07:21 AM		1.27699995040894	41.4280433654785	1530.11804199219	22	22	68	47.6800003051758	96	149.377490580082	50	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
32	10/15/2025 9:07:31 AM		1.30400002002716	42.3273086547852	1530.18395996094	22	22	68	47.6800003051758	99	152.535831928253	49	52	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
33	10/15/2025 9:07:41 AM		1.29499995708466	42.0279541015625	1529.99597167969	22	22	68	47.6800003051758	98	151.483051478863	49	52	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
34	10/15/2025 9:07:51 AM		1.27900004386902	41.5011978149414	1529.70300292969	22	22	68	47.6800003051758	99	149.611446261406	50	52	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
35	10/15/2025 9:08:01 AM		1.26900005340576	41.1790313720703	1529.63500976562	22	22	68	47.6800003051758	99	148.441694676876	49	52	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
36	10/15/2025 9:08:11 AM		1.27900004386902	41.5156784057617	1529.79895019531	22	22	67	49.1699981689453	99	149.611446261406	49	52	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
37	10/15/2025 9:08:21 AM		1.26499998569489	41.0455322265625	1529.98303222656	22	22	68	47.6800003051758	99	147.973796725273	49	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
38	10/15/2025 9:08:31 AM		1.25800001621246	40.8262405395508	1530.14697265625	22	22	67	49.1699981689453	99	147.154958546162	50	52	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
39	10/15/2025 9:08:41 AM		1.2389999628067	40.218448638916	1530.18395996094	22	22	67	49.1699981689453	99	144.932439923286	50	52	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
40	10/15/2025 9:08:51 AM		1.28699994087219	41.7742385864258	1530.01794433594	22	22	67	49.1699981689453	98	150.547255575657	50	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
41	10/15/2025 9:09:01 AM		1.29900002479553	42.1672859191895	1530.31396484375	22	22	66	50.6599998474121	99	151.950949430466	49	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
42	10/15/2025 9:09:11 AM		1.29299998283386	41.9667930603027	1530.42504882812	22	22	68	47.6800003051758	99	151.249095797539	49	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8183853315348
