Index	Date	Trigger	A Flow velocity [m/s]	A Volumetric flow rate [m³/h]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
13	11/27/2025 1:14:03 PM		3.30028390884399	234.128361940384	1513.99401855469	15	15	50	74.5	98	36	2	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
14	11/27/2025 1:14:04 PM		3.30028390884399	234.128361940384	1513.99401855469	15	15	50	74.5	98	36	2	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
15	11/27/2025 1:14:05 PM		NaN	NaN	1514.41101074219	15	15	42	86.4199981689453	87	31	8	1	254	3	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
16	11/27/2025 1:14:06 PM		NaN	NaN	1514.41101074219	15	15	42	86.4199981689453	87	31	8	1	254	3	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
17	11/27/2025 1:14:07 PM		NaN	NaN	1514.41101074219	15	15	42	86.4199981689453	87	31	8	1	254	3	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
18	11/27/2025 1:14:08 PM		3.28399705886841	232.972946763039	1510.07800292969	15	15	40	89.4000015258789	82	22	11	3	211	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
19	11/27/2025 1:14:09 PM		NaN	NaN	1510.07800292969	15	15	40	89.4000015258789	82	22	11	3	211	3	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
20	11/27/2025 1:14:10 PM		3.26810121536255	231.845265626907	1508.35705566406	15	15	43	84.9300003051758	85	28	16	3	150	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
21	11/27/2025 1:14:11 PM		3.25872588157654	231.180158257484	1508.35705566406	15	15	43	84.9300003051758	85	28	16	3	150	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
22	11/27/2025 1:14:12 PM		3.2802586555481	232.707729935646	1507.06604003906	15	15	48	77.4800033569336	98	29	19	3	122	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
23	11/27/2025 1:14:13 PM		3.29113626480103	233.479401469231	1505.78503417969	15	15	48	77.4800033569336	94	26	21	3	103	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
24	11/27/2025 1:14:14 PM		3.30398488044739	234.390923380852	1505.78503417969	15	15	48	77.4800033569336	94	26	21	3	103	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
25	11/27/2025 1:14:15 PM		3.31190800666809	234.953007102013	1506.51501464844	15	15	51	73.0100021362305	97	34	23	3	86	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
26	11/27/2025 1:14:16 PM		3.32854700088501	236.133393645287	1505.76196289062	15	15	50	74.5	97	34	26	3	72	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
27	11/27/2025 1:14:17 PM		3.3115668296814	234.928786754608	1503.9580078125	15	15	49	75.9899978637695	97	33	27	4	65	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
28	11/27/2025 1:14:18 PM		3.2992250919342	234.053260087967	1503.9580078125	15	15	49	75.9899978637695	97	33	27	4	65	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2157428328213
